text,level,tag,url
 快乐数,0,"hash-table, math, two-pointers",https://leetcode.cn/problems/happy-number/description
 同构字符串,0,"hash-table, string",https://leetcode.cn/problems/isomorphic-strings/description
 有效的字母异位词,0,"hash-table, sorting, string",https://leetcode.cn/problems/valid-anagram/description
 中心对称数,0,"hash-table, string, two-pointers",https://leetcode.cn/problems/strobogrammatic-number/description
 单词规律,0,"hash-table, string",https://leetcode.cn/problems/word-pattern/description
 至多包含 K 个不同字符的最长子串,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/longest-substring-with-at-most-k-distinct-characters/description
 随机数索引,1,"hash-table, math, randomized, reservoir-sampling",https://leetcode.cn/problems/random-pick-index/description
 从英文中重建数字,1,"hash-table, math, string",https://leetcode.cn/problems/reconstruct-original-digits-from-english/description
 替换后的最长重复字符,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/longest-repeating-character-replacement/description
 找到字符串中所有字母异位词,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/find-all-anagrams-in-a-string/description
 随机翻转矩阵,1,"hash-table, math, randomized, reservoir-sampling",https://leetcode.cn/problems/random-flip-matrix/description
 字符串的排列,1,"hash-table, sliding-window, string, two-pointers",https://leetcode.cn/problems/permutation-in-string/description
 原子的数量,2,"hash-table, sorting, stack, string",https://leetcode.cn/problems/number-of-atoms/description
 Lisp 语法解析,2,"hash-table, recursion, stack, string",https://leetcode.cn/problems/parse-lisp-expression/description
 基本计算器 IV,2,"hash-table, math, recursion, stack, string",https://leetcode.cn/problems/basic-calculator-iv/description
 宝石与石头,0,"hash-table, string",https://leetcode.cn/problems/jewels-and-stones/description
 自定义字符串排序,1,"hash-table, sorting, string",https://leetcode.cn/problems/custom-sort-string/description
 亲密字符串,0,"hash-table, string",https://leetcode.cn/problems/buddy-strings/description
 可被 K 整除的最小整数,1,"hash-table, math",https://leetcode.cn/problems/smallest-integer-divisible-by-k/description
 长度为 K 的无重复字符子串,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/find-k-length-substrings-with-no-repeated-characters/description
 字母板上的路径,1,"hash-table, string",https://leetcode.cn/problems/alphabet-board-path/description
 字符串转化,2,"hash-table, string",https://leetcode.cn/problems/string-transforms-into-another-string/description
 单字符重复子串的最大长度,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/swap-for-longest-repeated-character-substring/description
 单行键盘,0,"hash-table, string",https://leetcode.cn/problems/single-row-keyboard/description
 从链表中删去总和值为零的连续节点,1,"hash-table, linked-list",https://leetcode.cn/problems/remove-zero-sum-consecutive-nodes-from-linked-list/description
 子串的最大出现次数,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/maximum-number-of-occurrences-of-a-substring/description
 包含所有三种字符的子字符串数目,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/number-of-substrings-containing-all-three-characters/description
 统计最大组的数目,0,"hash-table, math",https://leetcode.cn/problems/count-largest-group/description
 HTML 实体解析器,1,"hash-table, string",https://leetcode.cn/problems/html-entity-parser/description
 判断路径是否相交,0,"hash-table, string",https://leetcode.cn/problems/path-crossing/description
 K 次操作转变字符串,1,"hash-table, string",https://leetcode.cn/problems/can-convert-string-in-k-moves/description
 两个相同字符之间的最长子字符串,0,"hash-table, string",https://leetcode.cn/problems/largest-substring-between-two-equal-characters/description
 字符串中第二大的数字,0,"hash-table, string",https://leetcode.cn/problems/second-largest-digit-in-a-string/description
 字符串中不同整数的数目,0,"hash-table, string",https://leetcode.cn/problems/number-of-different-integers-in-a-string/description
 判断句子是否为全字母句,0,"hash-table, string",https://leetcode.cn/problems/check-if-the-sentence-is-pangram/description
 从未排序的链表中移除重复元素,1,"hash-table, linked-list",https://leetcode.cn/problems/remove-duplicates-from-an-unsorted-linked-list/description
 可以输入的最大单词数,0,"hash-table, string",https://leetcode.cn/problems/maximum-number-of-words-you-can-type/description
 统计字符串中的元音子字符串,0,"hash-table, string",https://leetcode.cn/problems/count-vowel-substrings-of-a-string/description
 环和杆,0,"hash-table, string",https://leetcode.cn/problems/rings-and-rods/description
 解密消息,0,"hash-table, string",https://leetcode.cn/problems/decode-the-message/description
 固定比率的子字符串数,1,"hash-table, math, prefix-sum, string",https://leetcode.cn/problems/number-of-substrings-with-fixed-ratio/description
 每种字符至少取 K 个,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/take-k-of-each-character-from-left-and-right/description
 最小化字符串长度,0,"hash-table, string",https://leetcode.cn/problems/minimize-string-length/description
 判断一个数是否迷人,0,"hash-table, math",https://leetcode.cn/problems/check-if-the-number-is-fascinating/description
 计算没有重复字符的子字符串数量,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/count-substrings-without-repeating-character/description
 判断通过操作能否让字符串相等 II,1,"hash-table, sorting, string",https://leetcode.cn/problems/check-if-strings-can-be-made-equal-with-operations-ii/description
 统计美丽子字符串 II,2,"hash-table, math, number-theory, prefix-sum, string",https://leetcode.cn/problems/count-beautiful-substrings-ii/description
 统计完全子字符串,2,"hash-table, sliding-window, string",https://leetcode.cn/problems/count-complete-substrings/description
 回文串重新排列查询,2,"hash-table, prefix-sum, string",https://leetcode.cn/problems/palindrome-rearrangement-queries/description
 字符串及其反转中是否存在同一子字符串,0,"hash-table, string",https://leetcode.cn/problems/existence-of-a-substring-in-a-string-and-its-reverse/description
 每个字符最多出现两次的最长子字符串,0,"hash-table, sliding-window, string",https://leetcode.cn/problems/maximum-length-substring-with-two-occurrences/description
 统计特殊字母的数量 I,0,"hash-table, string",https://leetcode.cn/problems/count-the-number-of-special-characters-i/description
 统计特殊字母的数量 II,1,"hash-table, string",https://leetcode.cn/problems/count-the-number-of-special-characters-ii/description
 两个字符串的排列差,0,"hash-table, string",https://leetcode.cn/problems/permutation-difference-between-two-strings/description
 统计重新排列后包含另一个字符串的子字符串数目 I,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/count-substrings-that-can-be-rearranged-to-contain-a-string-i/description
 统计重新排列后包含另一个字符串的子字符串数目 II,2,"hash-table, sliding-window, string",https://leetcode.cn/problems/count-substrings-that-can-be-rearranged-to-contain-a-string-ii/description
 元音辅音字符串计数 I,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/count-of-substrings-containing-every-vowel-and-k-consonants-i/description
 元音辅音字符串计数 II,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/count-of-substrings-containing-every-vowel-and-k-consonants-ii/description
 字符至少出现 K 次的子字符串 I,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/count-substrings-with-k-frequency-characters-i/description
 字符至少出现 K 次的子字符串 II,2,"hash-table, sliding-window, string",https://leetcode.cn/problems/count-substrings-with-k-frequency-characters-ii/description
LCR  字符串的排列,1,"hash-table, sliding-window, string, two-pointers",https://leetcode.cn/problems/MPnaiL/description
LCR  找到字符串中所有字母异位词,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/VabMRr/description
LCR  无重复字符的最长子串,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/wtcaE1/description
LCR  最小覆盖子串,2,"hash-table, sliding-window, string",https://leetcode.cn/problems/M1oyTv/description
LCR  环形链表 II,1,"hash-table, linked-list, two-pointers",https://leetcode.cn/problems/c32eOV/description
LCR  相交链表,0,"hash-table, linked-list, two-pointers",https://leetcode.cn/problems/3u1WK4/description
LCR  有效的字母异位词,0,"hash-table, sorting, string",https://leetcode.cn/problems/dKk3P7/description
LCR  复杂链表的复制,1,"hash-table, linked-list",https://leetcode.cn/problems/fu-za-lian-biao-de-fu-zhi-lcof/description
LCR  招式拆解 I,1,"hash-table, sliding-window, string",https://leetcode.cn/problems/zui-chang-bu-han-zhong-fu-zi-fu-de-zi-zi-fu-chuan-lcof/description
LCR  训练计划 V,0,"hash-table, linked-list, two-pointers",https://leetcode.cn/problems/liang-ge-lian-biao-de-di-yi-ge-gong-gong-jie-dian-lcof/description
面试题  判定是否互为字符重排,0,"hash-table, sorting, string",https://leetcode.cn/problems/check-permutation-lcci/description
面试题  移除重复节点,0,"hash-table, linked-list, two-pointers",https://leetcode.cn/problems/remove-duplicate-node-lcci/description
面试题  链表相交,0,"hash-table, linked-list, two-pointers",https://leetcode.cn/problems/intersection-of-two-linked-lists-lcci/description
面试题  环路检测,1,"hash-table, linked-list, two-pointers",https://leetcode.cn/problems/linked-list-cycle-lcci/description
 按奇偶性交换后的最大数字,0,"heap-priority-queue, sorting",https://leetcode.cn/problems/largest-number-after-digit-swaps-by-parity/description
 两数相加,1,"linked-list, math, recursion",https://leetcode.cn/problems/add-two-numbers/description
 删除链表的倒数第 N 个结点,1,"linked-list, two-pointers",https://leetcode.cn/problems/remove-nth-node-from-end-of-list/description
 合并两个有序链表,0,"linked-list, recursion",https://leetcode.cn/problems/merge-two-sorted-lists/description
 两两交换链表中的节点,1,"linked-list, recursion",https://leetcode.cn/problems/swap-nodes-in-pairs/description
 K 个一组翻转链表,2,"linked-list, recursion",https://leetcode.cn/problems/reverse-nodes-in-k-group/description
 旋转链表,1,"linked-list, two-pointers",https://leetcode.cn/problems/rotate-list/description
 删除排序链表中的重复元素 II,1,"linked-list, two-pointers",https://leetcode.cn/problems/remove-duplicates-from-sorted-list-ii/description
 删除排序链表中的重复元素,0,linked-list,https://leetcode.cn/problems/remove-duplicates-from-sorted-list/description
 分隔链表,1,"linked-list, linked-list, two-pointers",https://leetcode.cn/problems/partition-list/description
 反转链表 II,1,linked-list,https://leetcode.cn/problems/reverse-linked-list-ii/description
